ExpID,TopK,Diversity(clsuterSrecall),Diversity(greedySrecall),Diversity(srecall),Relevance(clsuterNrelevance),Relevance(greedyNrelevance),Relevance(relevance),Time(greedyTime)
257,73,0.7222222222222222,1.0,0.38461538461538464,0.7341197822141562,1.0,0.36217552533992564,211421.0
258,74,1.0,1.0,0.0,0.6854204476709015,1.0,0.45895851721094416,200132.0
259,75,0.8888888888888888,1.0,0.12500000000000006,0.7425892316999396,1.0,0.3466395112016291,184736.0
260,76,0.8333333333333334,1.0,0.19999999999999996,0.7758620689655175,1.0,0.28888888888888853,207829.0
261,77,0.9444444444444444,1.0,0.05882352941176473,0.781306715063521,1.0,0.2799070847851333,204237.0
262,78,0.8333333333333334,1.0,0.19999999999999996,0.7894736842105263,1.0,0.26666666666666666,205263.0
263,79,0.8333333333333334,1.0,0.19999999999999996,0.8100423472474291,1.0,0.2345033607169527,207316.0
264,80,0.7777777777777778,1.0,0.2857142857142857,0.9019963702359349,1.0,0.10865191146881255,203210.0
265,81,0.9444444444444444,1.0,0.05882352941176473,0.8475499092558986,1.0,0.17987152034261214,202697.0
266,82,0.8888888888888888,1.0,0.12500000000000006,0.8781004234724744,1.0,0.1388219083706509,211421.0
267,83,0.9444444444444444,1.0,0.05882352941176473,0.8303085299455535,1.0,0.20437158469945363,215526.0
268,84,0.9444444444444444,1.0,0.05882352941176473,0.8230490018148823,1.0,0.21499448732083756,213474.0
269,85,0.9444444444444444,1.0,0.05882352941176473,0.8753781004234729,1.0,0.14236351071181705,210395.0
270,86,1.0,1.0,0.0,0.8829401088929221,1.0,0.13257965056526194,217066.0
271,87,0.9444444444444444,1.0,0.05882352941176473,0.8868723532970361,1.0,0.1275579809004088,230408.0
272,88,0.9444444444444444,1.0,0.05882352941176473,0.9367816091954024,1.0,0.06748466257668696,236052.0
273,89,1.0,1.0,0.0,0.9437386569872961,1.0,0.05961538461538432,230921.0
274,90,0.8333333333333334,1.0,0.19999999999999996,0.8977616454930432,1.0,0.11388140161725041,239645.0
275,91,1.0,1.0,0.0,0.9582577132486393,1.0,0.04356060606060557,226302.0
276,92,1.0,1.0,0.0,0.8968542044767093,1.0,0.11500843170320373,253500.0
277,93,1.0,1.0,0.0,0.9437386569872961,1.0,0.05961538461538432,235026.0
278,94,1.0,1.0,0.0,0.971264367816092,1.0,0.029585798816567952,451066.0
279,95,0.9444444444444444,1.0,0.05882352941176473,0.9839685420447672,1.0,0.016292652935751453,432592.0
280,96,0.8888888888888888,1.0,0.12500000000000006,0.9851784633998794,1.0,0.015044519496468784,430026.0
281,97,1.0,1.0,0.0,1.0000000000000002,1.0,-2.2204460492503126E-16,457736.0
282,98,1.0,1.0,0.0,1.0000000000000002,1.0,-2.2204460492503126E-16,481855.0
283,5,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.27160493827160487,0.9320987654320988,2.4318181818181825,45671.0
284,6,0.2222222222222222,0.2222222222222222,0.0,0.2581755593803786,0.9242685025817555,2.5800000000000005,50289.0
285,7,0.3888888888888889,0.2777777777777778,-0.2857142857142857,0.3274074074074074,0.9348148148148149,1.855203619909502,47210.0
286,8,0.16666666666666666,0.3333333333333333,1.0,0.20963541666666666,0.9453125,3.5093167701863357,43619.0
287,9,0.2777777777777778,0.3333333333333333,0.19999999999999987,0.28987194412107103,0.9569266589057044,2.301204819277108,50289.0
